,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
331,950210,KR8702070002,프레스티지바이오파마,KOSPI,,11800,2,-780,-6.2,12220,12570,11460,194934,2318649935,709134629000,60096155,STK
332,000210,KR7000210005,DL,KOSPI,,33750,2,-1400,-3.98,35250,35250,33750,204140,6944421250,707261085000,20955884,STK
333,058970,KR7058970005,엠로,KOSDAQ,기술성장기업부,57700,3,0,0.0,58100,59800,57700,79088,4623778250,704597260700,12211391,KSQ
334,388720,KR7388720005,유일로보틱스,KOSDAQ,벤처기업부,61200,2,-1800,-2.86,63000,63500,60500,179270,11042821100,702761191200,11483026,KSQ
335,005420,KR7005420005,코스모화학,KOSPI,,18290,2,-610,-3.23,18750,18890,18220,136774,2517748475,702486490120,38408228,STK
336,001430,KR7001430008,세아베스틸지주,KOSPI,,19560,2,-190,-0.96,19750,19800,19270,88282,1728227420,701463047640,35862119,STK
337,025320,KR7025320003,시노펙스,KOSDAQ,우량기업부,7970,1,140,1.79,7790,8230,7790,7559132,60489128980,701292812900,87991570,KSQ
338,451800,KR7451800007,한화리츠,KOSPI,,3855,1,45,1.18,3805,3855,3780,305884,1169543749,692358000000,179600000,STK
339,066575,KR7066571001,LG전자우,KOSPI,,39950,1,500,1.27,39700,39950,39350,29874,1185983050,686580380400,17185992,STK
340,005690,KR7005690003,파미셀,KOSPI,,11430,2,-190,-1.64,11490,11720,11320,646784,7435679740,685993898520,60016964,STK
